CustomerID,Gender,Age,Tenure,Contract Type,Monthly Charges,Total Charges,Internet Service,Payment Method,Churn
C12545,Female,22,39,Monthly,111,4325,Wireless,Debit Card,No
C12546,Male,28,47,Yearly,122,5726,Wireless,Bank Transfer,No
C12547,Male,55,17,Monthly,128,2169,Fiber,Bank Transfer,Yes
C12548,Female,57,40,Monthly,66,2644,Fiber,UPI,Yes
C12549,Female,27,65,Monthly,64,4165,Cable,Bank Transfer,No
C12550,Male,39,28,Yearly,84,2355,Wireless,Credit Card,No
C12551,Male,43,50,Monthly,126,6298,Wireless,Credit Card,No
C12552,Male,48,18,Quarterly,57,1019,Wireless,Credit Card,No
C12553,Female,31,47,Monthly,141,6617,Fiber,Cash,No
C12554,Female,71,72,Yearly,125,8988,DSL,UPI,No
C12555,Male,37,61,Monthly,62,3776,Fiber,Bank Transfer,No
C12556,Male,48,23,Monthly,71,1649,Fiber,Bank Transfer,Yes
C12557,Male,41,15,Monthly,60,908,Wireless,Debit Card,No
C12558,Female,61,18,Monthly,88,1587,DSL,Bank Transfer,No
C12559,Male,28,49,Monthly,48,2348,Fiber,Cash,No
C12560,Female,68,58,Yearly,64,3730,Cable,Cash,Yes
C12561,Male,18,33,Quarterly,146,4814,Fiber,UPI,No
C12562,Male,25,15,Monthly,52,777,Wireless,Debit Card,No
C12563,Male,45,30,Yearly,32,967,Cable,Credit Card,No
C12564,Male,20,29,Monthly,61,1757,Wireless,Bank Transfer,Yes
C12565,Female,55,72,Monthly,119,8552,Wireless,Cash,Yes
C12566,Female,40,51,Quarterly,146,7451,Cable,Debit Card,No
C12567,Male,70,39,Monthly,135,5268,Wireless,UPI,No
C12568,Male,56,14,Quarterly,75,1043,DSL,Debit Card,No
C12569,Male,52,25,Monthly,119,2960,Fiber,Debit Card,No
C12570,Female,44,42,Monthly,69,2901,Cable,Cash,No
C12571,Female,26,24,Monthly,101,2405,Fiber,Bank Transfer,Yes
C12572,Male,26,19,Monthly,135,2565,DSL,Bank Transfer,Yes
C12573,Female,18,20,Quarterly,32,632,Fiber,UPI,No
C12574,Female,36,44,Monthly,80,3516,Fiber,Cash,Yes
C12575,Male,53,40,Monthly,128,5107,DSL,Cash,No
C12576,Male,50,10,Yearly,120,1185,Fiber,Cash,No
C12577,Male,52,3,Monthly,72,211,Cable,UPI,No
C12578,Male,66,34,Monthly,129,4366,Fiber,Debit Card,No
C12579,Male,63,29,Yearly,60,1755,Wireless,Credit Card,No
C12580,Female,59,19,Monthly,43,824,Wireless,Bank Transfer,Yes
C12581,Male,56,22,Monthly,105,2315,Cable,Cash,No
C12582,Male,61,72,Quarterly,84,6050,Fiber,UPI,No
C12583,Female,56,36,Monthly,60,2141,Fiber,Cash,Yes
C12584,Female,63,32,Quarterly,43,1376,Fiber,Bank Transfer,No
C12585,Female,27,35,Monthly,67,2334,Fiber,Credit Card,No
C12586,Male,74,17,Monthly,129,2176,Cable,Debit Card,No
C12587,Female,21,40,Monthly,71,2854,Cable,Bank Transfer,Yes
C12588,Male,56,1,Yearly,65,74,Cable,Debit Card,Yes
C12589,Female,72,26,Yearly,59,1525,Fiber,Credit Card,Yes
C12590,Male,19,65,Monthly,84,5473,DSL,Debit Card,No
C12591,Female,54,51,Quarterly,33,1689,Wireless,Cash,No
C12592,Female,72,58,Quarterly,128,7417,Fiber,Bank Transfer,Yes
C12593,Male,35,38,Yearly,59,2252,DSL,Bank Transfer,No
C12594,Male,49,32,Monthly,133,4260,Wireless,Debit Card,No
C12595,Male,50,32,Yearly,131,4178,Cable,Bank Transfer,No
C12596,Female,50,5,Yearly,63,296,Wireless,Cash,No
C12597,Female,69,48,Yearly,49,2357,Cable,Cash,No
C12598,Male,72,10,Quarterly,72,700,Fiber,UPI,No
C12599,Female,71,68,Quarterly,39,2634,Cable,Bank Transfer,No
C12600,Male,75,3,Monthly,35,104,DSL,Cash,No
C12601,Male,18,56,Yearly,134,7495,Fiber,UPI,Yes
C12602,Male,36,2,Quarterly,37,61,Fiber,Cash,Yes
C12603,Male,23,66,Yearly,43,2831,Fiber,Cash,No
C12604,Male,60,50,Yearly,114,5688,DSL,Bank Transfer,No
C12605,Female,29,44,Monthly,73,3224,DSL,Credit Card,No
C12606,Male,66,72,Yearly,58,4187,Cable,UPI,No
C12607,Male,72,26,Monthly,109,2837,DSL,Cash,No
C12608,Male,57,26,Yearly,82,2129,DSL,Credit Card,No
C12609,Male,42,1,Monthly,113,101,Wireless,UPI,Yes
C12610,Female,49,51,Quarterly,111,5673,Cable,Debit Card,No
C12611,Female,58,7,Monthly,41,270,Fiber,Credit Card,Yes
C12612,Male,33,64,Quarterly,76,4876,Cable,Debit Card,Yes
C12613,Female,42,34,Quarterly,117,3965,DSL,Debit Card,No
C12614,Female,21,53,Quarterly,89,4724,Cable,Credit Card,No
C12615,Male,26,38,Monthly,38,1442,Cable,Cash,No
C12616,Male,23,3,Yearly,72,204,Cable,Cash,Yes
C12617,Male,51,21,Monthly,122,2551,Cable,Debit Card,Yes
C12618,Male,43,54,Yearly,124,6701,Fiber,Bank Transfer,No
C12619,Male,68,34,Monthly,104,3526,Fiber,Debit Card,No
C12620,Female,44,67,Monthly,86,5778,DSL,UPI,No
C12621,Male,34,6,Yearly,69,405,Wireless,UPI,No
C12622,Female,30,46,Yearly,144,6618,Fiber,UPI,No
C12623,Female,32,24,Quarterly,31,738,Cable,UPI,No
C12624,Male,24,8,Monthly,33,248,DSL,Debit Card,No
C12625,Male,72,64,Monthly,37,2359,Wireless,Credit Card,No
C12626,Female,49,55,Yearly,52,2868,Cable,Cash,No
C12627,Female,19,52,Yearly,136,7054,Fiber,Debit Card,No
C12628,Male,27,16,Yearly,41,664,Fiber,Bank Transfer,No
C12629,Male,45,9,Monthly,72,656,Wireless,Cash,Yes
C12630,Male,41,70,Monthly,55,3850,Wireless,Debit Card,No
C12631,Male,68,59,Monthly,66,3903,Fiber,Credit Card,No
C12632,Female,39,38,Quarterly,137,5199,Cable,Bank Transfer,No
C12633,Female,21,19,Monthly,86,1644,Wireless,Credit Card,No
C12634,Female,32,50,Monthly,44,2180,Cable,Credit Card,Yes
C12635,Male,75,3,Quarterly,113,320,DSL,UPI,No
C12636,Female,26,66,Monthly,109,7201,DSL,Cash,No
C12637,Male,38,42,Yearly,41,1733,Wireless,Cash,No
C12638,Female,35,9,Yearly,141,1250,Wireless,Debit Card,No
C12639,Male,67,35,Yearly,87,3063,Fiber,UPI,No
C12640,Female,38,69,Monthly,65,4502,Cable,Bank Transfer,No
C12641,Male,63,13,Monthly,80,1043,Wireless,Credit Card,No
C12642,Female,51,3,Monthly,72,236,Cable,Debit Card,No
C12643,Male,37,67,Yearly,42,2823,DSL,Bank Transfer,No
C12644,Male,41,22,Quarterly,139,3058,Fiber,Cash,No
C12645,Female,22,68,Monthly,76,5186,Cable,Bank Transfer,No
C12646,Male,35,16,Monthly,38,603,Fiber,Debit Card,Yes
C12647,Male,59,10,Monthly,44,454,Wireless,Cash,No
C12648,Female,48,67,Monthly,125,8384,Cable,Cash,Yes
C12649,Female,72,38,Monthly,69,2612,Fiber,UPI,No
C12650,Female,58,66,Monthly,131,8642,Fiber,UPI,No
C12651,Male,34,25,Quarterly,91,2277,Cable,Bank Transfer,No
C12652,Female,42,30,Yearly,101,3047,DSL,Credit Card,No
C12653,Male,58,42,Monthly,81,3406,DSL,Cash,No
C12654,Female,53,14,Quarterly,85,1194,Fiber,Debit Card,No
C12655,Male,46,63,Yearly,132,8329,Fiber,UPI,No
C12656,Female,51,23,Quarterly,112,2556,Fiber,Cash,No
C12657,Female,75,63,Quarterly,130,8171,Fiber,Credit Card,No
C12658,Female,57,1,Yearly,51,33,Cable,Debit Card,No
C12659,Male,44,19,Monthly,125,2388,Wireless,Credit Card,No
C12660,Female,39,16,Monthly,112,1792,Cable,Debit Card,Yes
C12661,Male,57,57,Monthly,114,6517,Fiber,Cash,No
C12662,Female,54,56,Monthly,140,7822,DSL,UPI,Yes
C12663,Male,38,50,Quarterly,87,4361,Cable,Debit Card,No
C12664,Female,69,55,Monthly,56,3096,Wireless,UPI,No
C12665,Female,70,1,Monthly,130,112,Cable,Cash,No
C12666,Male,52,63,Quarterly,142,8944,Wireless,UPI,Yes
C12667,Male,31,21,Yearly,85,1799,Cable,UPI,No
C12668,Female,72,8,Yearly,145,1168,Wireless,UPI,No
C12669,Male,69,23,Quarterly,64,1456,DSL,Debit Card,No
C12670,Female,75,57,Yearly,130,7425,Fiber,Bank Transfer,Yes
C12671,Female,39,67,Yearly,70,4701,Fiber,UPI,No
C12672,Female,72,2,Monthly,76,151,Fiber,Bank Transfer,Yes
C12673,Male,39,69,Monthly,50,3434,Cable,Bank Transfer,No
C12674,Female,74,38,Quarterly,107,4069,DSL,Credit Card,No
C12675,Male,71,24,Yearly,52,1261,DSL,Credit Card,No
C12676,Male,55,35,Yearly,136,4779,Wireless,Cash,No
C12677,Female,27,5,Yearly,78,404,DSL,Bank Transfer,No
C12678,Female,26,67,Yearly,89,5979,DSL,Cash,No
C12679,Female,71,46,Quarterly,123,5648,Cable,UPI,No
C12680,Male,52,34,Yearly,100,3412,Wireless,Bank Transfer,Yes
C12681,Female,22,51,Monthly,120,6117,Cable,Credit Card,No
C12682,Male,31,47,Monthly,100,4706,Cable,Debit Card,Yes
C12683,Male,71,35,Yearly,105,3666,DSL,Bank Transfer,No
C12684,Male,69,25,Monthly,101,2535,DSL,Debit Card,No
C12685,Male,71,69,Quarterly,33,2289,Cable,Credit Card,No
C12686,Female,73,57,Quarterly,132,7526,Fiber,Credit Card,No
C12687,Female,28,1,Monthly,130,116,Fiber,Credit Card,No
C12688,Female,39,51,Yearly,128,6532,DSL,Debit Card,No
C12689,Male,19,40,Monthly,135,5381,Wireless,Bank Transfer,No
C12690,Male,29,37,Quarterly,82,3037,DSL,Cash,No
C12691,Male,22,48,Monthly,55,2639,Fiber,Cash,No
C12692,Male,62,15,Yearly,134,1993,Fiber,Bank Transfer,Yes
C12693,Female,53,43,Quarterly,60,2568,Fiber,Debit Card,No
C12694,Female,31,45,Monthly,95,4289,Wireless,UPI,No
C12695,Female,45,6,Monthly,31,167,Wireless,Debit Card,Yes
C12696,Female,29,25,Yearly,92,2283,Fiber,Bank Transfer,No
C12697,Male,23,46,Quarterly,110,5043,DSL,Credit Card,No
C12698,Female,40,70,Monthly,66,4620,Fiber,Credit Card,Yes
C12699,Female,68,23,Monthly,110,2514,DSL,Debit Card,No
C12700,Female,24,67,Monthly,120,8033,DSL,Bank Transfer,Yes
C12701,Male,26,44,Monthly,54,2385,Wireless,Bank Transfer,No
C12702,Male,70,66,Monthly,124,8193,Wireless,UPI,Yes
C12703,Male,43,27,Quarterly,136,3660,Wireless,Credit Card,No
C12704,Female,37,43,Quarterly,104,4454,Wireless,Cash,No
C12705,Male,66,66,Quarterly,32,2119,DSL,Credit Card,No
C12706,Male,22,11,Quarterly,36,414,Wireless,Bank Transfer,No
C12707,Male,52,51,Quarterly,115,5879,Wireless,Cash,Yes
C12708,Female,59,29,Monthly,40,1144,Wireless,Credit Card,Yes
C12709,Male,36,61,Monthly,106,6478,Cable,Debit Card,Yes
C12710,Male,54,44,Monthly,36,1566,Cable,Bank Transfer,Yes
C12711,Male,58,38,Yearly,132,4999,Fiber,UPI,No
C12712,Male,62,38,Monthly,65,2471,Cable,Bank Transfer,No
C12713,Female,31,4,Monthly,109,456,Wireless,Credit Card,No
C12714,Male,20,9,Monthly,88,790,DSL,Cash,Yes
C12715,Male,69,1,Monthly,141,141,Cable,Cash,No
C12716,Female,25,51,Monthly,74,3782,Cable,UPI,No
C12717,Female,48,16,Quarterly,93,1498,DSL,Debit Card,No
C12718,Female,58,15,Monthly,142,2110,Wireless,Bank Transfer,No
C12719,Female,31,45,Monthly,143,6449,Fiber,Debit Card,No
C12720,Female,32,20,Quarterly,99,1984,Fiber,Bank Transfer,No
C12721,Female,50,68,Yearly,98,6656,Wireless,Debit Card,No
C12722,Female,43,5,Monthly,146,736,Wireless,UPI,No
C12723,Male,61,59,Monthly,45,2652,Cable,UPI,No
C12724,Male,69,33,Monthly,60,1961,Wireless,Credit Card,Yes
C12725,Female,45,5,Yearly,150,759,Fiber,Credit Card,No
C12726,Male,72,21,Monthly,99,2087,DSL,UPI,Yes
C12727,Male,45,25,Monthly,52,1315,Wireless,Cash,No
C12728,Male,39,32,Monthly,110,3513,Wireless,Debit Card,No
C12729,Female,63,28,Yearly,129,3614,Cable,Debit Card,No
C12730,Male,61,65,Monthly,56,3628,Cable,UPI,No
C12731,Male,63,7,Monthly,72,510,Fiber,Cash,Yes
C12732,Male,21,40,Monthly,46,1848,Fiber,Cash,No
C12733,Male,46,39,Monthly,35,1361,Cable,Bank Transfer,Yes
C12734,Female,60,52,Monthly,114,5934,DSL,Debit Card,Yes
C12735,Female,54,72,Monthly,150,10811,Wireless,Credit Card,No
C12736,Female,25,71,Yearly,31,2221,Cable,Cash,No
C12737,Male,44,66,Quarterly,69,4546,Cable,Debit Card,No
C12738,Female,70,56,Monthly,103,5780,Wireless,Cash,No
C12739,Male,39,63,Yearly,98,6162,Fiber,Debit Card,No
C12740,Male,42,36,Monthly,41,1486,Cable,UPI,No
C12741,Male,68,53,Yearly,127,6720,Fiber,Credit Card,No
C12742,Female,47,9,Yearly,149,1321,Cable,Cash,No
C12743,Male,36,7,Quarterly,127,902,Cable,Debit Card,Yes
C12744,Male,43,5,Quarterly,135,674,Wireless,Bank Transfer,No
C12745,Male,67,19,Quarterly,85,1608,DSL,Bank Transfer,Yes
C12746,Female,30,47,Yearly,44,2052,Wireless,Cash,No
C12747,Female,51,9,Yearly,47,425,Fiber,Debit Card,No
C12748,Male,25,54,Quarterly,53,2864,Wireless,Cash,No
C12749,Male,44,36,Quarterly,31,1111,Fiber,UPI,No
C12750,Female,51,25,Monthly,130,3253,DSL,Credit Card,No
C12751,Male,74,27,Yearly,96,2607,Wireless,Debit Card,No
C12752,Male,39,4,Monthly,99,392,Fiber,Bank Transfer,No
C12753,Female,70,20,Quarterly,36,719,Fiber,Bank Transfer,No
C12754,Female,56,55,Monthly,57,3141,Cable,Bank Transfer,No
C12755,Male,61,38,Yearly,79,3010,Fiber,UPI,No
C12756,Female,36,6,Yearly,112,664,Wireless,UPI,Yes
C12757,Female,20,38,Quarterly,43,1615,DSL,Bank Transfer,Yes
C12758,Female,52,14,Yearly,136,1885,Fiber,Bank Transfer,No
C12759,Female,75,51,Monthly,125,6367,Wireless,Debit Card,No
C12760,Male,70,21,Monthly,150,3136,DSL,UPI,No
C12761,Male,37,44,Quarterly,100,4412,DSL,Cash,No
C12762,Female,28,12,Yearly,51,613,Fiber,Credit Card,Yes
C12763,Female,58,65,Yearly,113,7331,Cable,Credit Card,No
C12764,Male,32,37,Monthly,132,4879,Fiber,Credit Card,Yes
C12765,Female,74,12,Quarterly,65,777,DSL,Cash,No
C12766,Female,70,10,Quarterly,75,770,DSL,UPI,No
C12767,Female,53,67,Yearly,48,3224,Fiber,Cash,No
C12768,Male,74,37,Monthly,85,3152,DSL,UPI,No
C12769,Female,30,7,Yearly,66,476,Cable,Credit Card,No
C12770,Male,46,33,Monthly,94,3109,DSL,Cash,No
C12771,Female,28,26,Quarterly,81,2109,Fiber,Credit Card,No
C12772,Male,47,39,Monthly,62,2412,Wireless,Credit Card,No
C12773,Male,71,12,Yearly,149,1788,Cable,Debit Card,No
C12774,Female,28,55,Monthly,109,6014,Cable,UPI,No
C12775,Female,39,8,Quarterly,49,378,Fiber,Debit Card,No
C12776,Male,43,10,Monthly,134,1352,Wireless,Bank Transfer,Yes
C12777,Female,51,42,Quarterly,53,2237,Cable,Cash,No
C12778,Male,66,31,Monthly,33,1040,Cable,Cash,Yes
C12779,Female,25,70,Quarterly,140,9794,DSL,Debit Card,No
C12780,Female,61,59,Yearly,126,7424,DSL,Credit Card,No
C12781,Female,32,44,Yearly,55,2414,DSL,Debit Card,No
C12782,Female,27,21,Quarterly,146,3080,Wireless,Credit Card,No
C12783,Male,24,22,Yearly,144,3160,Wireless,Cash,Yes
C12784,Male,25,3,Yearly,76,245,DSL,Cash,No
C12785,Male,51,37,Quarterly,95,3496,Wireless,Cash,No
C12786,Male,19,5,Yearly,68,335,Cable,Cash,No
C12787,Female,30,2,Monthly,81,143,Cable,Credit Card,No
C12788,Male,23,61,Quarterly,60,3648,Cable,Cash,No
C12789,Female,66,29,Yearly,94,2731,Wireless,Bank Transfer,No
C12790,Male,39,41,Quarterly,111,4560,Fiber,Bank Transfer,No
C12791,Female,42,71,Yearly,32,2269,Wireless,Bank Transfer,No
C12792,Female,25,29,Monthly,120,3469,Wireless,UPI,No
C12793,Female,47,11,Yearly,125,1388,Wireless,Bank Transfer,No
C12794,Female,43,49,Yearly,128,6291,Fiber,Cash,No
C12795,Female,57,65,Yearly,80,5195,Cable,Debit Card,No
C12796,Female,71,72,Monthly,111,7982,Cable,Credit Card,Yes
C12797,Female,41,19,Monthly,149,2851,Cable,Bank Transfer,No
C12798,Male,59,32,Quarterly,62,1984,Cable,Debit Card,No
C12799,Female,27,42,Quarterly,146,6128,Wireless,Bank Transfer,No
C12800,Female,32,60,Monthly,40,2411,DSL,UPI,No
C12801,Male,68,20,Yearly,56,1109,Cable,Credit Card,No
C12802,Female,18,47,Yearly,43,2031,Wireless,UPI,No
C12803,Male,25,48,Yearly,37,1763,Fiber,Bank Transfer,No
C12804,Female,67,25,Monthly,48,1213,Fiber,Bank Transfer,Yes
C12805,Male,31,67,Quarterly,120,8024,Fiber,Credit Card,No
C12806,Female,44,64,Yearly,80,5121,Cable,Credit Card,No
C12807,Female,50,56,Monthly,35,1971,Fiber,Debit Card,No
C12808,Female,43,27,Monthly,134,3608,Fiber,Bank Transfer,No
C12809,Female,24,39,Quarterly,67,2605,Cable,Bank Transfer,Yes
C12810,Female,45,12,Monthly,144,1726,Cable,UPI,Yes
C12811,Male,21,13,Yearly,109,1424,Fiber,Cash,No
C12812,Male,75,68,Yearly,61,4168,Fiber,Debit Card,No
C12813,Male,29,19,Quarterly,138,2621,DSL,Credit Card,No
C12814,Female,68,7,Yearly,73,514,Wireless,Credit Card,Yes
C12815,Female,44,9,Monthly,52,483,Fiber,Bank Transfer,Yes
C12816,Female,50,19,Yearly,91,1721,Fiber,Debit Card,No
C12817,Female,39,47,Quarterly,135,6351,DSL,Credit Card,No
C12818,Female,66,50,Quarterly,93,4657,Wireless,Debit Card,No
C12819,Male,66,62,Monthly,80,4959,Wireless,Debit Card,Yes
C12820,Male,57,51,Monthly,34,1735,Fiber,UPI,Yes
C12821,Female,31,39,Monthly,50,1956,Cable,UPI,No
C12822,Male,45,5,Monthly,54,275,DSL,Credit Card,No
C12823,Female,28,56,Quarterly,113,6323,DSL,Debit Card,No
C12824,Female,22,47,Monthly,94,4421,Fiber,UPI,No
C12825,Female,18,71,Monthly,72,5126,Fiber,UPI,No
C12826,Female,62,16,Yearly,79,1279,DSL,Debit Card,No
C12827,Female,19,6,Monthly,97,580,DSL,Credit Card,No
C12828,Male,30,53,Monthly,123,6534,Fiber,UPI,Yes
C12829,Female,23,72,Monthly,87,6262,Wireless,Credit Card,No
C12830,Female,74,6,Yearly,61,358,Cable,Bank Transfer,No
C12831,Female,72,46,Quarterly,119,5474,DSL,Bank Transfer,No
C12832,Female,48,61,Monthly,144,8802,DSL,Bank Transfer,No
C12833,Male,44,21,Monthly,108,2249,DSL,Cash,Yes
C12834,Male,34,59,Yearly,129,7626,Wireless,UPI,Yes
C12835,Male,71,19,Monthly,129,2448,Fiber,UPI,Yes
C12836,Male,42,7,Monthly,74,523,DSL,Credit Card,No
C12837,Female,57,13,Yearly,85,1114,Cable,Credit Card,No
C12838,Female,44,33,Monthly,127,4204,Wireless,Cash,No
C12839,Female,61,68,Monthly,129,8756,DSL,Bank Transfer,No
C12840,Female,23,63,Quarterly,39,2476,Fiber,Bank Transfer,No
C12841,Male,75,13,Quarterly,31,394,DSL,Credit Card,No
C12842,Female,67,18,Monthly,144,2611,Wireless,Debit Card,No
C12843,Male,38,72,Quarterly,60,4333,DSL,Credit Card,No
C12844,Male,70,61,Monthly,61,3736,DSL,Debit Card,Yes
C12845,Female,44,29,Monthly,125,3634,Wireless,Bank Transfer,No
C12846,Male,26,48,Monthly,93,4447,Cable,Bank Transfer,No
C12847,Male,38,59,Quarterly,78,4604,DSL,Cash,No
C12848,Male,46,68,Yearly,112,7600,DSL,Credit Card,No
C12849,Female,30,43,Monthly,123,5280,Fiber,Cash,Yes
C12850,Male,70,48,Yearly,130,6239,Fiber,Cash,No
C12851,Male,55,33,Yearly,77,2525,DSL,Bank Transfer,No
C12852,Male,53,71,Quarterly,46,3276,Cable,Debit Card,No
C12853,Female,55,66,Monthly,114,7510,Cable,Bank Transfer,No
C12854,Female,57,71,Quarterly,54,3827,DSL,Bank Transfer,No
C12855,Female,67,4,Quarterly,77,313,Wireless,Cash,No
C12856,Female,55,56,Monthly,39,2191,DSL,Debit Card,No
C12857,Male,75,31,Monthly,65,2016,Fiber,Debit Card,Yes
C12858,Male,32,28,Quarterly,64,1801,Wireless,Bank Transfer,No
C12859,Male,71,2,Monthly,76,152,Fiber,Cash,No
C12860,Male,29,24,Yearly,70,1691,Wireless,Cash,No
C12861,Female,38,62,Monthly,55,3400,Fiber,Credit Card,No
C12862,Female,68,41,Monthly,150,6158,Fiber,Bank Transfer,Yes
C12863,Female,29,15,Monthly,124,1866,Wireless,Cash,Yes
C12864,Male,71,41,Quarterly,119,4884,Fiber,Credit Card,Yes
C12865,Male,20,16,Yearly,64,1040,DSL,Cash,No
C12866,Male,46,8,Monthly,52,426,Wireless,Debit Card,Yes
C12867,Male,59,21,Quarterly,132,2767,Cable,UPI,No
C12868,Female,63,31,Monthly,149,4610,Cable,Debit Card,Yes
C12869,Male,46,17,Monthly,77,1308,DSL,Cash,Yes
C12870,Female,51,46,Yearly,59,2730,Fiber,Credit Card,No
C12871,Male,41,25,Monthly,117,2916,Wireless,Cash,Yes
C12872,Male,42,25,Monthly,130,3248,Cable,UPI,No
C12873,Male,33,24,Yearly,121,2894,Wireless,Bank Transfer,No
C12874,Female,38,7,Yearly,78,540,DSL,Credit Card,No
C12875,Female,32,35,Monthly,56,1940,Fiber,Debit Card,No
C12876,Female,43,70,Monthly,42,2957,Wireless,Credit Card,No
C12877,Male,60,54,Monthly,86,4635,Wireless,UPI,Yes
C12878,Male,24,60,Monthly,64,3847,Fiber,UPI,No
C12879,Female,39,59,Yearly,40,2348,Wireless,Credit Card,No
C12880,Female,70,21,Monthly,80,1686,Fiber,Bank Transfer,Yes
C12881,Female,40,68,Quarterly,125,8484,Wireless,UPI,Yes
C12882,Male,43,43,Monthly,37,1606,Wireless,Bank Transfer,No
C12883,Female,62,21,Quarterly,73,1540,Wireless,UPI,No
C12884,Male,75,60,Quarterly,114,6832,Fiber,Cash,Yes
C12885,Male,46,10,Monthly,109,1106,Cable,UPI,Yes
C12886,Female,32,13,Yearly,74,971,Wireless,Cash,No
C12887,Female,19,36,Quarterly,54,1938,Wireless,Cash,No
C12888,Female,60,48,Yearly,56,2679,Wireless,UPI,No
C12889,Female,73,25,Monthly,94,2343,Fiber,Debit Card,No
C12890,Female,74,68,Yearly,134,9097,DSL,Debit Card,No
C12891,Female,38,65,Yearly,32,2091,Cable,UPI,No
C12892,Female,53,16,Monthly,135,2180,Fiber,UPI,No
C12893,Female,32,31,Monthly,115,3554,Wireless,UPI,No
C12894,Female,25,61,Quarterly,50,3037,Wireless,Cash,No
C12895,Male,39,35,Quarterly,79,2757,Wireless,Bank Transfer,No
C12896,Female,29,23,Monthly,97,2229,Wireless,Cash,No
C12897,Male,20,36,Monthly,108,3888,Fiber,Credit Card,Yes
C12898,Female,46,16,Monthly,128,2065,Cable,Credit Card,No
C12899,Female,37,63,Quarterly,97,6112,Cable,Cash,No
C12900,Female,30,57,Quarterly,109,6210,Fiber,Credit Card,Yes
C12901,Female,67,12,Yearly,95,1147,Fiber,Debit Card,No
C12902,Female,57,33,Quarterly,130,4306,DSL,Bank Transfer,Yes
C12903,Male,53,45,Monthly,106,4756,Wireless,Credit Card,No
C12904,Male,24,28,Monthly,85,2396,Wireless,Cash,No
C12905,Male,58,67,Monthly,41,2752,DSL,Credit Card,Yes
C12906,Female,38,4,Monthly,30,114,Cable,Bank Transfer,Yes
C12907,Male,67,65,Monthly,50,3236,Cable,UPI,No
C12908,Male,21,59,Monthly,44,2595,Cable,Debit Card,Yes
C12909,Female,50,33,Yearly,84,2777,Fiber,Credit Card,No
C12910,Male,70,34,Quarterly,135,4608,Fiber,Cash,No
C12911,Male,22,3,Quarterly,146,427,Fiber,Credit Card,No
C12912,Female,28,14,Monthly,34,460,DSL,Credit Card,Yes
C12913,Female,56,37,Yearly,91,3361,Wireless,Credit Card,Yes
C12914,Female,67,26,Yearly,72,1879,Fiber,UPI,No
C12915,Female,23,44,Monthly,48,2106,Fiber,Credit Card,No
C12916,Male,52,41,Yearly,82,3345,Cable,Bank Transfer,No
C12917,Female,63,58,Monthly,125,7260,Wireless,Bank Transfer,No
C12918,Female,35,28,Quarterly,85,2379,DSL,Debit Card,No
C12919,Female,51,36,Yearly,130,4691,Wireless,Bank Transfer,No
C12920,Male,53,47,Quarterly,56,2651,Fiber,Credit Card,No
C12921,Male,56,26,Monthly,98,2561,DSL,Bank Transfer,Yes
C12922,Male,28,44,Yearly,70,3068,Fiber,UPI,Yes
C12923,Female,52,17,Monthly,30,524,Fiber,Credit Card,No
C12924,Male,30,4,Quarterly,49,203,Cable,Cash,No
C12925,Male,65,67,Yearly,119,7955,Wireless,Cash,No
C12926,Male,58,57,Yearly,144,8218,Fiber,Credit Card,No
C12927,Female,26,62,Yearly,131,8128,Fiber,Bank Transfer,Yes
C12928,Male,22,23,Yearly,131,3000,DSL,UPI,No
C12929,Female,20,18,Monthly,110,1999,DSL,UPI,No
C12930,Male,64,71,Monthly,134,9513,Fiber,Cash,No
C12931,Female,33,19,Quarterly,94,1773,Fiber,UPI,No
C12932,Female,53,29,Quarterly,110,3170,Cable,Cash,No
C12933,Male,73,42,Quarterly,135,5663,Wireless,Credit Card,No
C12934,Female,21,55,Monthly,116,6375,Cable,Credit Card,Yes
C12935,Female,21,42,Yearly,89,3738,DSL,Bank Transfer,No
C12936,Female,64,20,Quarterly,62,1249,DSL,UPI,No
C12937,Female,36,6,Monthly,135,805,Cable,Cash,Yes
C12938,Male,30,28,Quarterly,51,1429,Cable,Debit Card,No
C12939,Female,34,2,Yearly,146,273,Wireless,Cash,No
C12940,Female,55,15,Monthly,136,2059,DSL,UPI,No
C12941,Male,37,51,Yearly,118,6027,Fiber,Cash,No
C12942,Female,23,10,Monthly,120,1185,DSL,Cash,Yes
C12943,Male,33,8,Yearly,109,854,DSL,Bank Transfer,Yes
C12944,Female,70,62,Monthly,147,9127,Fiber,Cash,No
C12945,Female,31,24,Quarterly,117,2815,Cable,Debit Card,No
C12946,Male,59,3,Yearly,33,107,DSL,Cash,No
C12947,Male,40,41,Yearly,87,3550,DSL,Cash,No
